TripID	StartLongitude	StartLatitude	Start	EndLongitude	EndLatitude	End
BGDN96-1u4g8t,-80.25381,25.73708,2013-05-18 04:04:10,-80.20938,25.76594,2013-05-18 04:27:41
BKMB20-4i8x0c,-80.13321,25.77506,2013-05-18 04:15:41,-80.21536,25.76533,2013-05-18 09:37:41
BGDN52-1q6x2v,-80.21562,25.76541,2013-05-18 04:17:41,-80.19841,25.75396,2013-05-20 07:45:11
BJPI55-4e3b8b,-80.19327,25.7875,2013-05-18 04:18:11,-80.18953,25.79366,2013-05-18 04:23:41
BGDN52-0v2b1r,-80.21553,25.76547,2013-05-18 04:18:11,-80.21543,25.76554,2013-05-18 04:21:11
BDNF76-3o7u1n,-80.19066,25.77622,2013-05-18 04:21:11,-80.19599,25.84059,2013-05-18 04:43:11
BJPI40-5u2j3v,-80.20271,25.81106,2013-05-18 04:22:41,-80.19857,25.81425,2013-05-18 05:15:40
BJPI64-4a0b1m,-80.21534,25.76535,2013-05-18 04:27:11,-80.21534,25.76535,2013-05-18 04:27:41
BGDN54-5y0y1s,-80.25448,25.75669,2013-05-18 04:28:10,-80.21834,25.74004,2013-05-18 04:47:10
BDNF49-4u6s2d,-80.18456,25.8396,2013-05-18 04:29:41,-80.18456,25.8396,2013-05-18 04:30:11
BDNF41-8l8u0x,-80.24555,25.72827,2013-05-18 04:30:11,-80.24555,25.72827,2013-05-18 04:30:40
BDNF49-7j0r8c,-80.18456,25.8396,2013-05-18 04:30:40,-80.21422,25.80949,2013-05-18 04:53:41
BDNF53-4h7r0j,-80.17292,25.78377,2013-05-18 04:36:40,-80.19517,25.77149,2013-06-09 15:12:47
BDNF50-4c0z8k,-80.18789,25.84671,2013-05-18 04:39:41,-80.1883,25.81264,2013-05-18 04:56:41
BDNF41-4s7o1q,-80.24555,25.72827,2013-05-18 04:41:40,-80.19264,25.76384,2013-05-18 04:56:41
BJPI56-2y0u1i,-80.19433,25.76348,2013-05-18 04:41:40,-80.19059,25.79621,2013-05-18 05:11:10
BKMB05-2c5k8a,-80.13321,25.77506,2013-05-18 04:41:40,-80.18815,25.79311,2013-05-18 04:54:40
BKMB49-1p3f7c,-80.13321,25.77506,2013-05-18 04:41:40,-80.13321,25.77506,2013-05-18 05:03:11
BGDK12-6p1m0d,-80.13321,25.77506,2013-05-18 04:41:40,-80.18816,25.7931,2013-05-18 04:53:41
BDNF80-0y2f8j,-80.13321,25.77506,2013-05-18 04:41:40,-80.18816,25.79339,2013-05-18 04:53:41
579TAI-6k1b7h,-80.13321,25.77506,2013-05-18 04:43:11,-80.18815,25.79312,2013-05-18 04:53:41
BDNF76-2x6j1a,-80.19599,25.84059,2013-05-18 04:43:41,-80.19554,25.8405,2013-05-18 04:46:41
BJPI50-8y3d3x,-80.25409,25.76498,2013-05-18 04:48:11,-80.19209,25.77878,2013-05-18 05:10:10
BGDK06-3s0k6t,-80.24268,25.73977,2013-05-18 04:54:11,-80.1964,25.75584,2013-05-18 05:05:41
BKMB49-2f1r3x,-80.13321,25.77506,2013-05-18 05:04:10,-80.13321,25.77506,2013-05-18 05:04:41
BKMB40-3k8t2m,-80.18431,25.83304,2013-05-18 05:09:11,-80.18603,25.84768,2013-05-18 05:16:11
BKMB04-1e6l2s,-80.18914,25.77529,2013-05-18 05:09:41,-80.19314,25.76199,2013-05-18 05:41:41
BJPI27-1q3z6j,-80.20563,25.76364,2013-05-18 05:11:10,-80.18952,25.78952,2013-05-18 06:28:41
BJPI51-7b1e1w,-80.13321,25.77506,2013-05-18 05:13:11,-80.18819,25.79408,2013-05-18 05:27:40
BKMB29-4s7x5v,-80.13321,25.77506,2013-05-18 05:13:11,-80.18824,25.79386,2013-05-18 05:29:10
BDNF47-1g8a1e,-80.13321,25.77506,2013-05-18 05:13:11,-80.18825,25.79382,2013-05-18 05:25:41
BGDK07-5n5v2d,-80.13321,25.77506,2013-05-18 05:13:41,-80.13321,25.77506,2013-05-18 05:28:11
BDNF23-2a5n1y,-80.13321,25.77506,2013-05-18 05:13:41,-80.18818,25.79409,2013-05-18 05:25:41
BKMB40-1a1y8v,-80.18603,25.84768,2013-05-18 05:16:41,-80.18603,25.84768,2013-05-18 05:17:10
BKMB19-6i0e4g,-80.18712,25.80505,2013-05-18 05:25:10,-80.13321,25.77506,2013-05-18 05:40:41
BJPI33-1s5q2t,-80.20189,25.78169,2013-05-18 05:26:11,-80.19411,25.7645,2013-05-18 05:37:11
579TAI-1x4p4w,-80.18815,25.79312,2013-05-18 05:31:41,-80.18815,25.79312,2013-05-18 05:32:10
579TAI-8e4s8h,-80.18815,25.79312,2013-05-18 05:32:41,-80.18991,25.77717,2013-05-18 05:37:41
BDNF52-0x8x1x,-80.13881,25.79136,2013-05-18 05:37:41,-80.19512,25.76289,2013-05-18 05:53:41
BJPI68-3k1h3u,-80.18588,25.78967,2013-05-18 05:39:41,-80.18901,25.80514,2013-05-18 14:19:41
BDNF39-6z1s6m,-80.13321,25.77506,2013-05-18 05:39:41,-80.18784,25.79329,2013-05-18 05:53:41
BGDK18-8x8y4x,-80.13321,25.77506,2013-05-18 05:39:41,-80.18799,25.79406,2013-05-18 05:53:41
BDNF18-0n1c4y,-80.18935,25.82543,2013-05-18 05:40:11,-80.13881,25.79136,2013-05-18 06:29:41
BDNF42-5n5f5y,-80.13321,25.77506,2013-05-18 05:40:11,-80.1882,25.79394,2013-05-18 05:53:41
BKMB19-2j8m2a,-80.13321,25.77506,2013-05-18 05:42:41,-80.18817,25.79404,2013-05-18 05:55:11
BKLJ88-7q4t2v,-80.21751,25.76408,2013-05-18 05:48:11,-80.2536,25.75136,2013-05-18 06:30:11
BGDN54-3m4k1l,-80.21834,25.74004,2013-05-18 05:49:41,-80.13881,25.79136,2013-05-18 06:24:11
BKLJ98-0y0s2o,-80.19229,25.81867,2013-05-18 05:52:10,-80.13881,25.79136,2013-05-18 06:12:41
BJPI62-2h0o8r,-80.2338,25.73597,2013-05-18 05:53:41,-80.23379,25.73598,2013-05-18 06:18:11
BKLJ92-6j8p3r,-80.18846,25.79916,2013-05-18 05:57:11,-80.19004,25.80712,2013-05-18 06:01:10
BKMB39-3m6a3t,-80.20434,25.81846,2013-05-18 05:57:11,-80.20429,25.81841,2013-05-18 06:12:41
BJPI25-3i2r7d,-80.18829,25.80026,2013-05-18 05:58:11,-80.18829,25.80026,2013-05-18 05:58:41
BDNF04-5f7t7n,-80.20648,25.76408,2013-05-18 05:58:11,-80.19312,25.77619,2013-05-18 06:10:41
BDNF77-5u5s2m,-80.17842,25.83938,2013-05-18 05:59:41,-80.18863,25.77352,2013-05-18 06:21:11
BJPI25-0g6h6k,-80.18829,25.80026,2013-05-18 06:02:10,-80.18837,25.80163,2013-05-18 07:52:11
BKLJ92-8g1h4s,-80.19004,25.80712,2013-05-18 06:03:11,-80.18901,25.80513,2013-05-18 14:15:40
BDNF65-8s6d7l,-80.13321,25.77506,2013-05-18 06:05:40,-80.13321,25.77506,2013-05-18 06:22:10
BKLJ94-7r5o0f,-80.13321,25.77506,2013-05-18 06:06:11,-80.18787,25.79324,2013-05-18 06:36:11
BDNF57-8g5e7f,-80.13321,25.77506,2013-05-18 06:06:11,-80.18824,25.79436,2013-05-18 06:18:11
BKMB02-3w1w1h,-80.13321,25.77506,2013-05-18 06:09:11,-80.21546,25.7655,2013-05-20 04:51:40
BJPI46-1f0m1n,-80.2128,25.76746,2013-05-18 06:10:11,-80.2128,25.76746,2013-05-18 06:29:41
BDNF72-4m1u7l,-80.19343,25.76809,2013-05-18 06:13:10,-80.19086,25.76806,2013-05-18 14:14:41
BKMB22-0w8n7j,-80.19099,25.77605,2013-05-18 06:14:11,-80.19099,25.77605,2013-05-18 06:45:40
BGDK07-5l5s2v,-80.13321,25.77506,2013-05-18 06:17:41,-80.18819,25.79407,2013-05-18 06:18:41
BGDK07-8a0e5o,-80.18819,25.79407,2013-05-18 06:19:11,-80.18819,25.79407,2013-05-18 06:19:41
BKMB19-4r0f3l,-80.18817,25.79404,2013-05-18 06:19:41,-80.18899,25.80518,2013-05-18 06:30:11
BKMB49-4u4w3x,-80.13321,25.77506,2013-05-18 06:22:10,-80.18739,25.79557,2013-05-18 06:24:11
BDNF40-6q3l4t,-80.13881,25.79136,2013-05-18 06:22:10,-80.18817,25.79406,2013-05-18 06:35:40
BKMB24-0u8y0b,-80.18781,25.79331,2013-05-18 06:25:10,-80.19409,25.77416,2013-05-18 06:40:41
BKMB49-4n5m5t,-80.18739,25.79557,2013-05-18 06:26:41,-80.18739,25.79557,2013-05-18 06:49:11
BGDN94-4x2j2n,-80.2482,25.72486,2013-05-18 06:28:11,-80.19347,25.81289,2013-05-18 06:50:41
BKMB14-5c7j3q,-80.19578,25.78236,2013-05-18 06:29:41,-80.22656,25.78336,2013-05-18 06:52:41
BDNF21-7s6k7x,-80.19899,25.76468,2013-05-18 06:29:41,-80.19899,25.76467,2013-05-18 07:20:40
BJPI42-5v2c4y,-80.21287,25.76739,2013-05-18 06:30:11,-80.25257,25.77232,2013-05-18 06:39:11
BGDN56-2b7w2d,-80.20427,25.7687,2013-05-18 06:31:41,-80.20427,25.7687,2013-05-18 06:38:11
BDNF41-6z6f1s,-80.19264,25.76384,2013-05-18 06:34:41,-80.18939,25.79615,2013-05-18 07:10:41
BKMB53-4y2j2w,-80.18274,25.83402,2013-05-18 06:35:40,-80.13881,25.79136,2013-05-18 07:13:41
341YLN-0g3b3d,-80.19501,25.77157,2013-05-18 06:35:40,-80.19508,25.77158,2013-05-18 06:57:41
BGDK20-4h7p6f,-80.19467,25.77167,2013-05-18 06:41:41,-80.22567,25.78451,2013-05-18 06:52:41
BGDK09-3n1a5q,-80.25387,25.74902,2013-05-18 06:43:41,-80.25405,25.74199,2013-05-18 07:00:11
BJPI33-1h6d8c,-80.19411,25.7645,2013-05-18 06:45:40,-80.25333,25.73393,2013-05-18 07:05:11
BGDK04-4r4j7c,-80.147,25.84552,2013-05-18 06:45:40,-80.19103,25.81474,2013-05-18 07:09:12
BKMB22-1u1r4g,-80.19099,25.77605,2013-05-18 06:48:11,-80.19334,25.81321,2013-05-18 06:55:41
BKMB19-1i7l6y,-80.18899,25.80518,2013-05-18 06:49:11,-80.13321,25.77506,2013-05-18 07:15:11
BJPI45-2j8y7r,-80.18648,25.82913,2013-05-18 06:52:41,-80.19059,25.8273,2013-05-18 06:55:11
BDNF69-3n3a4o,-80.21241,25.76494,2013-05-18 06:54:11,-80.1961,25.76341,2013-05-18 07:00:41
BGDK10-1n5e0p,-80.18907,25.7763,2013-05-18 06:54:11,-80.13881,25.79136,2013-05-18 07:13:41
BKLJ80-6v7v8k,-80.19277,25.80807,2013-05-18 06:57:41,-80.19277,25.80807,2013-05-18 06:58:10
341YLN-2a0m3t,-80.19508,25.77158,2013-05-18 06:58:10,-80.19508,25.77158,2013-05-18 06:58:41
BKLJ80-7p4r0h,-80.19277,25.80807,2013-05-18 06:58:41,-80.19533,25.76572,2013-05-18 07:09:12
BJPI54-5w3v4k,-80.19713,25.82633,2013-05-18 06:59:40,-80.19714,25.80821,2013-05-18 07:37:41
BGDK06-5j2x0c,-80.1964,25.75584,2013-05-18 06:59:40,-80.24296,25.73977,2013-05-18 07:09:12
BDNF18-6c4n3m,-80.13881,25.79136,2013-05-18 07:01:11,-80.18807,25.79402,2013-05-18 07:22:41
BDNF02-7a6a2d,-80.13881,25.79136,2013-05-18 07:01:11,-80.18815,25.78908,2013-05-18 07:17:11
BKLJ96-5b8a3s,-80.13881,25.79136,2013-05-18 07:01:41,-80.18813,25.78908,2013-05-18 07:19:11
BKMB21-8b8r6w,-80.13881,25.79136,2013-05-18 07:01:41,-80.18791,25.7891,2013-05-18 09:22:11
BGDK01-3f7l6s,-80.13881,25.79136,2013-05-18 07:01:41,-80.18622,25.78954,2013-05-18 07:20:40
BJPI48-7f7y6q,-80.21741,25.75092,2013-05-18 07:02:41,-80.19655,25.76147,2013-05-18 07:09:12
BGDN49-6k7h2j,-80.18774,25.80538,2013-05-18 07:06:11,-80.18774,25.80538,2013-05-18 07:22:10
BKLJ93-0v7d6w,-80.2095,25.77485,2013-05-18 07:08:41,-80.20782,25.78411,2013-05-18 07:34:41
BKMB49-6z2x6q,-80.18739,25.79557,2013-05-18 07:09:12,-80.18739,25.79557,2013-05-18 07:10:11
BDNF06-5h6k8w,-80.1903,25.77774,2013-05-18 07:09:12,-80.1903,25.77774,2013-05-18 07:10:11
BKLJ80-4f5a5n,-80.19533,25.76572,2013-05-18 07:10:11,-80.19533,25.76572,2013-05-18 07:10:41
BJPI48-0i3v3r,-80.19655,25.76147,2013-05-18 07:10:11,-80.19655,25.76147,2013-05-18 07:10:41
BGDK04-3h1e3u,-80.19103,25.81474,2013-05-18 07:10:11,-80.19103,25.81474,2013-05-18 07:10:41
BGDK06-3i2i5r,-80.24296,25.73977,2013-05-18 07:10:11,-80.24296,25.73977,2013-05-18 07:10:41
BKMB49-5z0a8h,-80.18739,25.79557,2013-05-18 07:10:41,-80.19067,25.78356,2013-05-18 08:56:10
BDNF06-7a7d8k,-80.1903,25.77774,2013-05-18 07:10:41,-80.18996,25.7631,2013-05-18 07:16:41
BDNF75-7y3i3i,-80.18644,25.82518,2013-05-18 07:12:40,-80.19904,25.80097,2013-05-18 07:59:41
BKMB47-5g7u1i,-80.2378,25.74128,2013-05-18 07:13:41,-80.23956,25.74936,2013-05-18 07:19:41
BJPI47-0l3g3l,-80.18863,25.81339,2013-05-18 07:16:41,-80.19468,25.76541,2013-05-18 07:29:41
BGDN99-0e1j1e,-80.19718,25.76638,2013-05-18 07:19:11,-80.1902,25.76348,2013-05-18 07:36:11
BDNF21-5n2l4i,-80.19904,25.7646,2013-05-18 07:20:40,-80.19897,25.76469,2013-05-18 10:27:40
118TAH-2n8r1b,-80.1895,25.79315,2013-05-18 07:20:40,-80.19009,25.79366,2013-05-18 10:04:41
BKLJ83-4c1g7d,-80.21191,25.75329,2013-05-18 07:22:10,-80.19585,25.7625,2013-05-18 07:41:10
BGDK06-7a6d7b,-80.24296,25.73977,2013-05-18 07:30:11,-80.23932,25.76687,2013-05-18 07:40:11
BJPI61-7n2m2f,-80.18911,25.81777,2013-05-18 07:30:40,-80.18622,25.78955,2013-05-18 07:38:11
BKMB22-4u0f3j,-80.19334,25.81321,2013-05-18 07:30:40,-80.24823,25.72479,2013-05-18 07:48:41
BKMB18-4k5k1u,-80.1941,25.80589,2013-05-18 07:32:41,-80.13321,25.77506,2013-05-18 08:05:41
BKLJ99-3p0g1m,-80.19952,25.81892,2013-05-18 07:37:41,-80.19966,25.81881,2013-05-18 10:20:40
BELV91-8e5o6w,-80.23046,25.76819,2013-05-18 07:41:41,-80.22287,25.76883,2013-05-18 07:46:11
BELV98-7g1z3v,-80.20459,25.80188,2013-05-18 07:43:41,-80.18623,25.78974,2013-05-18 07:52:11
BDNF39-0e8q2i,-80.18784,25.79329,2013-05-18 07:45:11,-80.18784,25.79329,2013-05-18 07:45:41
BDNF39-2e4f7k,-80.18784,25.79329,2013-05-18 07:46:11,-80.18904,25.77723,2013-05-18 07:52:41
BGDK06-8c0t0j,-80.23932,25.76687,2013-05-18 07:46:11,-80.23901,25.76357,2013-05-18 07:52:41
BDNF44-4m1y6b,-80.19253,25.80674,2013-05-18 07:52:11,-80.19915,25.79996,2013-05-18 07:56:41
BGDK05-7w4r3x,-80.21879,25.77049,2013-05-18 07:52:11,-80.22756,25.77061,2013-05-18 08:24:40
BDNF77-0w7e3e,-80.18863,25.77352,2013-05-18 07:52:11,-80.1881,25.77434,2013-05-18 09:53:11
BGDK06-6u1l1h,-80.23901,25.76357,2013-05-18 07:54:11,-80.24293,25.73978,2013-05-18 08:02:40
BDNF64-2z7k3i,-80.18841,25.79229,2013-05-18 07:56:10,-80.18841,25.79229,2013-05-18 08:27:41
BKLJ81-0e8q7q,-80.23802,25.74152,2013-05-18 08:01:42,-80.24545,25.75064,2013-05-18 08:13:11
BDNF52-3d7l1c,-80.19512,25.76289,2013-05-18 08:03:41,-80.19512,25.76289,2013-05-18 08:04:11
BJPI53-7w7i8f,-80.24952,25.74936,2013-05-18 08:08:11,-80.24952,25.74936,2013-05-18 08:10:11
BELV99-1x5b4r,-80.18867,25.79717,2013-05-18 08:09:11,-80.18863,25.80518,2013-05-20 06:58:10
BELV95-5f1u2a,-80.19231,25.81009,2013-05-18 08:10:11,-80.225,25.79652,2013-05-18 08:41:10
BKMB47-3h3p3t,-80.23956,25.74936,2013-05-18 08:14:40,-80.23604,25.74188,2013-05-18 08:20:11
BDNF12-2m0a6g,-80.19061,25.78348,2013-05-18 08:16:10,-80.19049,25.80282,2013-05-18 08:47:41
BKMB24-7f3c5j,-80.19409,25.77416,2013-05-18 08:18:40,-80.18908,25.75884,2013-05-18 08:30:11
BELV91-3r2b2h,-80.22287,25.76883,2013-05-18 08:21:11,-80.22287,25.76883,2013-05-18 08:21:41
BJPI25-7h5h5c,-80.18837,25.80163,2013-05-18 08:22:10,-80.13881,25.79136,2013-05-18 08:49:41
BELV91-5p5r2s,-80.22287,25.76883,2013-05-18 08:22:10,-80.21407,25.77363,2013-05-18 08:34:10
BGDN93-5h0q4k,-80.18646,25.84007,2013-05-18 08:22:10,-80.19912,25.80033,2013-05-18 08:33:41
BJPI60-7i7f3w,-80.24467,25.76394,2013-05-18 08:27:11,-80.19316,25.77613,2013-05-18 08:43:41
BKLJ80-7z7e4y,-80.19533,25.76572,2013-05-18 08:27:41,-80.19533,25.76572,2013-05-18 08:31:11
BGDN99-5i8t0b,-80.1902,25.76348,2013-05-18 08:28:41,-80.19004,25.76379,2013-05-18 09:34:41
BKMB24-0c3a1i,-80.18908,25.75884,2013-05-18 08:30:41,-80.18908,25.75884,2013-05-18 08:31:11
BDNF06-4a2d3m,-80.18996,25.7631,2013-05-18 08:31:11,-80.19587,25.76149,2013-05-18 09:41:41
BJPI27-0e0p7m,-80.18952,25.78952,2013-05-18 08:33:41,-80.18902,25.83453,2013-05-18 08:45:11
BKLJ84-5t7q5u,-80.19578,25.76801,2013-05-18 08:33:41,-80.19578,25.76801,2013-05-18 08:56:41
365TAK-5g7p6v,-80.18648,25.79265,2013-05-18 08:37:41,-80.18652,25.79261,2013-05-18 12:55:41
BGDK05-3u6q8k,-80.22756,25.77061,2013-05-18 08:38:10,-80.20941,25.74712,2013-05-18 09:22:41
BGDN50-0t2b7f,-80.24361,25.72958,2013-05-18 08:39:41,-80.19203,25.7786,2013-05-18 08:54:40
BELV91-3v0v6z,-80.21407,25.77363,2013-05-18 08:40:41,-80.23044,25.76817,2013-05-18 08:45:11
BDNF75-7i6f8p,-80.19904,25.80097,2013-05-18 08:49:41,-80.18979,25.8029,2013-05-18 09:08:41
BDNF12-1m5y1v,-80.19049,25.80282,2013-05-18 08:49:41,-80.19049,25.80282,2013-05-18 08:53:10
BKMB41-1u8a0m,-80.23704,25.74337,2013-05-18 08:51:11,-80.19577,25.76773,2013-05-18 09:04:41
BJPI73-4l2w4s,-80.23952,25.73042,2013-05-18 08:52:11,-80.23952,25.73042,2013-05-18 09:11:10
BDNF43-2v8e5a,-80.21445,25.80792,2013-05-18 08:56:41,-80.25553,25.77973,2013-05-18 09:12:41
BELV94-7f8p5w,-80.23801,25.74151,2013-05-18 08:56:41,-80.23801,25.74151,2013-05-18 08:57:11
BKLJ84-2a3q4o,-80.19578,25.76801,2013-05-18 08:57:11,-80.19578,25.76801,2013-05-18 08:58:11
BGDK08-3e4q1l,-80.23803,25.74166,2013-05-18 08:57:41,-80.23802,25.74167,2013-05-18 12:30:11
BKMB24-8t5p2t,-80.18908,25.75884,2013-05-18 08:58:11,-80.20137,25.76031,2013-05-18 09:04:41
BKMB10-8m3u8p,-80.19522,25.80226,2013-05-18 08:58:11,-80.19489,25.81968,2013-05-18 09:03:11
BKLJ84-1o0y1z,-80.19578,25.76801,2013-05-18 08:58:41,-80.19578,25.76801,2013-05-18 09:01:11
BDNF12-7l1v1d,-80.19049,25.80282,2013-05-18 08:59:11,-80.19049,25.80282,2013-05-18 09:31:10
BKMB40-8p1u7r,-80.18603,25.84768,2013-05-18 09:01:41,-80.19205,25.7792,2013-05-18 09:27:11
BKLJ84-6x6j1h,-80.19578,25.76801,2013-05-18 09:02:41,-80.19868,25.76818,2013-05-18 11:05:11
BKMB39-5z0f1y,-80.20429,25.81841,2013-05-18 09:02:41,-80.1999,25.79952,2013-05-18 09:09:11
BGDN93-0g1p7p,-80.19912,25.80033,2013-05-18 09:04:11,-80.20145,25.80279,2013-05-18 09:22:11
BGDK04-8p3d7s,-80.19103,25.81474,2013-05-18 09:06:11,-80.19103,25.81474,2013-05-18 09:10:41
BJPI64-4l4g2r,-80.21534,25.76535,2013-05-18 09:06:41,-80.19512,25.77639,2013-05-18 09:26:41
BDNF18-2u0m3a,-80.18807,25.79402,2013-05-18 09:06:41,-80.18787,25.79315,2013-05-18 09:20:11
BDNF52-4j1w0i,-80.19512,25.76289,2013-05-18 09:07:11,-80.20215,25.7607,2013-05-18 09:14:40
BDNF44-8q0p1d,-80.19915,25.79996,2013-05-18 09:08:41,-80.19909,25.7996,2013-05-18 10:46:41
BGDN49-6s1k1k,-80.18774,25.80538,2013-05-18 09:08:41,-80.18805,25.79424,2013-05-18 09:46:11
BKMB39-4o8j0v,-80.1999,25.79952,2013-05-18 09:10:11,-80.1999,25.79952,2013-05-18 09:10:41
BKMB51-1a6k3l,-80.24952,25.78115,2013-05-18 09:10:41,-80.25483,25.7787,2013-05-18 09:15:11
BDNF50-8o5x2u,-80.1883,25.81264,2013-05-18 09:10:41,-80.19171,25.82327,2013-05-18 11:54:11
BDNF75-8g3l3k,-80.18979,25.8029,2013-05-18 09:11:41,-80.18716,25.80165,2013-05-18 12:19:11
BJPI73-8u5x1q,-80.23952,25.73042,2013-05-18 09:11:41,-80.23908,25.73879,2013-05-18 09:17:41
BKLJ87-7z2v1z,-80.18862,25.79713,2013-05-18 09:12:11,-80.2147,25.77572,2013-05-18 09:26:41
BDNF69-1c0o4k,-80.1961,25.76341,2013-05-18 09:14:40,-80.20691,25.79709,2013-05-18 09:25:41
BKMB39-7u6f2g,-80.1999,25.79952,2013-05-18 09:16:11,-80.19859,25.79863,2013-05-18 09:23:41
BDNF75-7s5w1x,-80.18983,25.80294,2013-05-18 09:17:10,-80.19218,25.77424,2013-05-18 09:50:11
BJPI31-2j5p8u,-80.18506,25.83064,2013-05-18 09:17:41,-80.17409,25.84632,2013-05-25 10:40:06
BDNF64-0g4q5u,-80.18841,25.79229,2013-05-18 09:20:11,-80.18842,25.80778,2013-05-18 09:59:40
BGDN93-1x6z1t,-80.20145,25.80279,2013-05-18 09:22:41,-80.1991,25.8004,2013-05-18 09:25:41
BDNF18-7w7z4a,-80.18787,25.79315,2013-05-18 09:24:41,-80.25535,25.77211,2013-05-18 10:27:11
BKLJ95-5o8h3k,-80.22674,25.78431,2013-05-18 09:25:41,-80.19338,25.76139,2013-05-18 09:37:41
BJPI58-1i2b0k,-80.15751,25.84978,2013-05-18 09:25:41,-80.18366,25.83876,2013-05-18 09:50:41
BKLJ87-8j6g1z,-80.1897,25.79289,2013-05-18 09:26:41,-80.21794,25.77258,2013-05-18 09:34:10
BKMB51-2x5m2l,-80.25483,25.7787,2013-05-18 09:28:41,-80.24953,25.78114,2013-05-18 09:33:11
BKMB39-7o6e2g,-80.19859,25.79863,2013-05-18 09:30:11,-80.20426,25.81844,2013-05-18 09:37:41
327YLN-6s4u8u,-80.22317,25.76092,2013-05-18 09:30:11,-80.2223,25.75155,2013-05-18 09:33:11
BDNF69-0y3y2g,-80.20691,25.79709,2013-05-18 09:31:10,-80.19528,25.7662,2013-05-18 09:39:11
BDNF47-1q5w1r,-80.18825,25.79382,2013-05-18 09:31:41,-80.19238,25.82553,2013-05-18 09:50:11
BJPI52-2j3v0y,-80.20601,25.79568,2013-05-18 09:32:41,-80.18526,25.84208,2013-05-18 09:45:11
BDNF12-7y8i0c,-80.19049,25.80282,2013-05-18 09:32:41,-80.19044,25.80283,2013-05-18 09:34:10
BKLJ87-5y6i0b,-80.2147,25.77572,2013-05-18 09:34:10,-80.21536,25.7653,2013-05-18 09:35:40
BJPI67-7u0w8l,-80.19067,25.79107,2013-05-18 09:34:41,-80.19067,25.79107,2013-05-18 10:06:41
BKLJ87-2e6o2q,-80.21794,25.77258,2013-05-18 09:35:40,-80.19008,25.7631,2013-06-21 12:15:17
BDNF12-4n6h5i,-80.19044,25.80283,2013-05-18 09:36:11,-80.19044,25.80285,2013-05-18 09:38:41
BDNF12-7q3v3o,-80.19044,25.80284,2013-05-18 09:38:41,-80.19043,25.80285,2013-05-18 09:40:10
BJPI47-2k8x6a,-80.19468,25.76541,2013-05-18 09:40:10,-80.19201,25.7574,2013-05-18 09:45:40
BDNF12-8i0m4e,-80.19044,25.80285,2013-05-18 09:40:10,-80.18809,25.79338,2013-06-08 17:52:47
BDNF12-0v0i4l,-80.19043,25.80285,2013-05-18 09:41:41,-80.25344,25.76331,2013-05-18 10:38:10
BKMB20-6z7q7a,-80.21536,25.76533,2013-05-18 09:43:10,-80.19255,25.76407,2013-05-20 18:25:41
BLQR01-2i2t1j,-80.2055,25.7569,2013-05-18 09:44:10,-80.20537,25.75839,2013-05-18 12:22:41
BKLJ80-5d8e0i,-80.19533,25.76572,2013-05-18 09:45:11,-80.1925,25.80935,2013-05-18 10:14:40
BKLJ89-7x0v7i,-80.21602,25.77451,2013-05-18 09:46:41,-80.23092,25.80009,2013-05-18 10:04:41
BJPI55-4b5m7r,-80.18953,25.79366,2013-05-18 09:47:41,-80.18953,25.79366,2013-05-18 09:55:11
BJPI73-7d2x5x,-80.23908,25.73879,2013-05-18 09:48:41,-80.23837,25.76377,2013-05-18 09:57:11
BDNF41-2r2y8q,-80.18939,25.79615,2013-05-18 09:49:10,-80.19286,25.8078,2013-05-18 09:57:11
BKLJ81-1i2w7i,-80.24545,25.75064,2013-05-18 09:50:41,-80.238,25.74159,2013-05-18 09:59:40
BDNF51-3r0f4d,-80.21247,25.8099,2013-05-18 09:51:41,-80.21247,25.8099,2013-05-18 09:52:11
BDNF56-1p4g3u,-80.20186,25.81404,2013-05-18 09:51:41,-80.20186,25.81404,2013-05-18 09:52:11
BKMB04-6z4f3e,-80.19314,25.76199,2013-05-18 09:52:41,-80.25307,25.73531,2013-05-18 10:27:11
BJPI45-7e6k1z,-80.19059,25.8273,2013-05-18 09:52:41,-80.13881,25.79136,2013-05-18 10:12:11
BJPI30-8w2u7t,-80.2276,25.76556,2013-05-18 09:52:41,-80.21734,25.77243,2013-05-18 10:01:11
BDNF51-6c6p0y,-80.21247,25.8099,2013-05-18 09:52:41,-80.25348,25.73711,2013-05-18 10:48:11
BDNF56-7c3z5w,-80.20186,25.81404,2013-05-18 09:52:41,-80.20181,25.81402,2013-05-18 11:13:11
BKMB22-7x5c5q,-80.24823,25.72479,2013-05-18 09:54:11,-80.19465,25.76348,2013-05-18 10:10:41
BKMB29-5x0u2l,-80.18824,25.79386,2013-05-18 09:56:40,-80.18977,25.79303,2013-05-20 10:50:10
BKMB49-6w3b7r,-80.19067,25.78356,2013-05-18 09:57:11,-80.19008,25.77723,2013-05-18 10:58:11
BJPI54-0f2i2m,-80.19714,25.80821,2013-05-18 09:58:41,-80.19402,25.80688,2013-05-18 10:09:40
BKMB37-1f7b4z,-80.19969,25.79953,2013-05-18 10:01:11,-80.19984,25.79952,2013-05-18 14:18:41
BJPI73-7x8r6f,-80.23837,25.76377,2013-05-18 10:01:11,-80.23891,25.7485,2013-05-18 10:06:41
BKLJ94-7c4f8n,-80.18787,25.79324,2013-05-18 10:03:41,-80.19295,25.76275,2013-05-18 10:32:11
