	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
2531	10	925	3.938	6.443300396535925	0.0	15.18	5	25.8	1.9235384061671346	24	29	5	1.0	1	1	1976.5	2399.12	1973.5	2392.36	0.0	0.0	0.0	0.0	5	595.0221542094042	595.0221542094042
2532	10	926	41.96727272727273	9.492500293293723	20.68	56.3	11	12.363636363636363	3.0090771765685	8	18	1	0.09090909090909091	0	1	1483.06	2413.5	653.5	1204.65	47.42	8.868995433531325	33.64	58.94	1	1081.4272588112435	1081.4272588112435
2533	10	933	1.208	2.2729901989327725	0.0	7.05	10	24.2	5.28730134903956	19	35	10	1.0	1	1	2741.02	3083.5	876.5	1756.5	0.04	0.1264911064067352	0.0	0.4	10	944.2947370392361	944.2947370392361
2534	10	934	38.495	2.5560451221890728	34.82	40.75	4	9.25	2.0615528128088303	7	11	0	0.0	0	0	3555.22	3966.5	2193.5	2343.35	43.335	6.843412891240747	34.04	50.49	0	437.7285242019306	437.7285242019306
2535	10	939	46.232307692307685	7.1629848920756025	32.91	55.85	13	17.076923076923077	4.271251543001155	9	23	0	0.0	0	0	2866.5	3411.55	663.5	1408.88	46.19461538461538	10.331429890859459	25.12	59.91	0	923.4017797795283	923.4017797795283
2536	10	951	20.487500000000004	11.485534017478965	10.71	37.1	4	7.75	3.4034296427770228	3	11	2	0.5	0	1	2151.25	2378.06	223.5	666.5	24.392500000000002	5.405690674341872	20.95	32.46	2	497.68642346361025	497.68642346361025
2537	10	954	2.72875	5.364178641693432	0.0	15.53	8	17.25	1.2817398889233114	16	19	8	1.0	1	1	1536.5	1766.5	1512.54	2002.18	0.0	0.0	0.0	0.0	8	540.9688804358343	540.9688804358343
2538	10	959	9.868571428571428	8.308478457919612	2.09	25.8	7	19.714285714285715	1.7043362064926932	18	22	4	0.5714285714285714	0	1	1039.77	1536.5	2045.05	2502.79	6.538571428571429	3.8772904137272146	0.46	10.84	4	675.4750924349469	675.4750924349469
2539	10	968	0.0		0.0	0.0	1	1.0		1	1	1	1.0	1	1	886.5	886.5	677.67	677.67	0.0		0.0	0.0	1	0.0	0.0
2540	10	973	43.71		43.71	43.71	1	4.0		4	4	0	0.0	0	0	738.33	738.33	883.5	883.5	36.04		36.04	36.04	0	0.0	0.0
2541	10	977	45.31	3.1153490976133207	41.96	49.07	4	9.0	1.4142135623730951	8	11	0	0.0	0	0	3543.19	3746.5	2633.5	2853.5	43.24	11.369280246934418	31.68	55.94	0	299.55793446343563	299.55793446343563
2542	10	979	44.66142857142857	7.388449157460639	36.33	56.73	7	27.142857142857142	11.538754575033526	9	40	0	0.0	0	0	1449.81	1983.5	3013.27	3568.66	45.33857142857143	8.197264642491872	34.75	56.73	0	770.2487054192301	770.2487054192301
2543	10	980	17.3125	18.37150034700487	0.0	43.29	4	14.75	0.5	14	15	2	0.5	0	1	2880.87	3115.86	3733.5	3736.5	7.9975	9.642386893295663	0.0	21.24	2	235.00914897084348	235.00914897084348
2544	10	982	50.934999999999995	8.446006946086063	43.82	60.72	4	7.0	1.8257418583505538	5	9	0	0.0	0	0	794.75	1026.77	1093.5	1326.5	49.675	9.859335677417635	41.08	60.72	0	328.8195255759609	328.8195255759609
2545	10	983	42.34	21.213203435596416	27.34	57.34	2	10.0	2.8284271247461903	8	12	0	0.0	0	0	3491.82	3690.57	3086.5	3303.5	47.695	18.363563107414635	34.71	60.68	0	294.26274398910914	294.26274398910914
2546	10	984	1.9011538461538464	5.102123735797146	0.0	23.48	26	29.423076923076923	6.836215777302978	18	39	26	1.0	1	1	2413.5	3076.5	1967.36	2872.26	0.3484615384615385	1.7768121843519473	0.0	9.06	26	1121.7900917729664	1121.7900917729664
2547	10	992	10.91	17.449629549895075	0.0	49.3	8	19.0	3.8913824205360674	14	23	6	0.75	0	1	1763.5	2030.66	3282.51	3523.5	13.55875	18.051380190603552	0.0	50.63	6	359.79250367399254	359.79250367399254
2548	10	997	35.055	7.7428192539927	29.58	40.53	2	29.5	0.7071067811865476	29	30	0	0.0	0	0	2043.19	2085.79	2193.5	2196.5	24.240000000000002	10.620743853421938	16.73	31.75	0	42.7055031582581	42.7055031582581
2549	10	1003	22.174444444444443	18.415378160053567	1.67	49.39	9	31.77777777777778	7.6121248311128245	21	42	4	0.4444444444444444	0	1	1299.08	1753.5	2834.28	3303.5	19.477777777777778	12.592721883867858	11.46	42.49	4	653.1959467112453	653.1959467112453
2550	10	1005	43.5		43.5	43.5	1	5.0		5	5	0	0.0	0	0	1217.04	1217.04	3953.5	3953.5	55.36		55.36	55.36	0	0.0	0.0
2551	10	1013	37.9275	18.89325695409166	10.46	51.71	4	30.5	3.872983346207417	25	34	1	0.25	0	1	2593.39	3076.5	2565.66	2670.72	35.754999999999995	17.317583549675756	18.4	51.71	1	494.4015328657468	494.4015328657468
2552	10	1017	41.1	7.240996708557016	27.3	50.56	7	7.571428571428571	1.9880595947760098	5	11	0	0.0	0	0	663.5	1111.17	3506.03	3733.5	37.285714285714285	14.015643470949227	15.01	58.26	0	502.1464226697229	502.1464226697229
2553	10	1032	14.484999999999998	15.761518443232674	0.29	43.47	12	28.833333333333332	5.30580014243989	19	37	7	0.5833333333333334	0	1	2621.07	3073.5	1106.5	1986.5	6.840833333333332	2.395159734029269	2.34	10.99	7	989.4912353831133	989.4912353831133
2554	10	1036	49.32		49.32	49.32	1	13.0		13	13	0	0.0	0	0	1861.85	1861.85	1543.5	1543.5	50.87		50.87	50.87	0	0.0	0.0
2555	10	1038	34.4975	16.261368074878156	11.39	49.06	4	21.0	2.0	18	22	1	0.25	0	1	1279.68	1669.81	2203.5	2459.76	30.5325	15.89635466598134	15.14	47.19	1	466.76611327301816	466.76611327301816
2556	10	1042	31.495	19.777930882678294	6.13	52.91	6	20.833333333333332	5.636192568273964	12	28	2	0.3333333333333333	0	1	2687.84	3378.4	2853.5	3076.5	27.981666666666666	23.009972982745257	2.54	49.44	2	725.6735585647309	725.6735585647309
2557	10	1048	52.62		52.62	52.62	1	2.0		2	2	0	0.0	0	0	4089.91	4089.91	2866.5	2866.5	52.62		52.62	52.62	0	0.0	0.0
2558	10	1050	11.182857142857143	13.707784545390883	0.0	37.15	7	7.0	1.4142135623730951	4	8	6	0.8571428571428571	0	1	4173.5	4396.5	1082.91	1507.05	0.31428571428571433	0.8315218406203	0.0	2.2	6	479.19071318213156	479.19071318213156
2559	10	1053	44.505	10.869325339382064	28.24	50.84	4	15.25	2.6299556396765835	13	19	0	0.0	0	0	812.84	958.53	2206.5	2646.5	44.4425	18.107153972946715	17.47	55.99	0	463.49280048345946	463.49280048345946
2560	10	1056	6.52		6.52	6.52	1	14.0		14	14	0	0.0	0	0	883.5	883.5	3237.87	3237.87	8.38		8.38	8.38	0	0.0	0.0
2561	10	1059	17.414166666666663	12.577677526860711	4.63	41.51	12	21.916666666666668	2.391588796113782	16	25	5	0.4166666666666667	0	1	1582.75	2265.49	2413.5	3076.5	20.076666666666664	12.929302402142994	3.12	45.46	5	951.684247846942	951.684247846942
