step	nodes	edges	singletons	connected	avg_degree	degree_distribution	diameter	avg_clustering_coefficient	cc_count	avg_cc_size	max_cc_size	max_cc_id	cc_std_dev	com_count	avg_com_size	max_com_size	max_com_id	min_com_size	min_com_id	std_com_dist	size_distribution	modularity	com_modularity	iterations	iteration_modularities
865	4032	23613	347	3685	11.712797164916992	347,302,264,205,173,238,184,126,162,145,115,126,118,101,97,122,138,97,96,95,86,82,60,50,43,38,43,34,31,32,17,15,15,13,20,12,3,11,10,17,12,13,7,7,9,3,8,20,2,10,2,3,5,6,10,9,12,10,0,0,1,	178.0	0.6415912181466927	601	6.7088184	1738	3	6.7088184	559	7.21288	370	32471	1	273054	28.594923	0,347,69,28,24,10,13,7,3,5,5,5,5,1,2,0,1,3,3,2,0,0,0,1,0,1,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.5544982550999511	0.905783806698411	1	0.905783806698411,
866	4036	23597	349	3687	11.693260192871094	349,299,264,213,178,231,179,139,145,145,113,131,110,115,116,126,109,98,106,100,85,73,69,61,39,32,38,42,29,17,11,18,18,9,15,14,12,8,10,18,22,11,6,6,4,2,5,19,6,10,5,4,1,6,5,19,10,5,4,1,1,	180.0	0.6434934863628144	603	6.6932006	1751	3	6.6932006	558	7.232975	371	32471	1	273513	28.75557	0,349,64,30,25,10,10,9,4,5,4,6,5,1,2,0,1,2,3,2,0,0,0,1,0,1,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.551510382983758	0.9051554642475899	1	0.9051554642475899,
867	4040	23716	341	3699	11.740593910217285	341,299,271,214,179,223,191,136,139,142,114,129,114,123,121,107,125,99,107,92,79,85,71,46,35,50,39,40,28,8,25,13,11,7,15,10,9,13,12,19,28,8,7,4,6,4,4,22,7,7,6,2,2,5,3,21,9,2,5,6,1,	171.0	0.6452693766939175	600	6.733333	2028	0	6.733333	553	7.305606	367	32471	1	273952	28.694965	0,341,65,30,26,11,9,9,4,6,5,5,3,3,2,0,1,2,3,1,0,0,1,1,0,1,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.42539138008003896	0.9041972321825594	1	0.9041972321825594,
868	4041	23788	338	3703	11.773323059082031	338,297,273,216,175,230,188,138,143,143,100,137,122,103,142,109,130,81,100,102,73,95,60,48,37,48,40,34,26,24,21,15,8,8,5,12,8,14,16,22,28,5,6,6,8,3,5,19,8,10,5,3,1,4,4,11,12,10,3,7,2,	172.0	0.6476635892200666	594	6.8030305	2154	0	6.8030305	554	7.294224	367	32471	1	274277	28.57562	0,339,70,34,17,12,8,11,2,8,4,5,3,3,3,0,2,2,4,0,0,0,1,1,1,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.3085317295659977	0.9033227294410429	1	0.9033227294410429,
869	4043	23860	340	3703	11.803116798400879	340,308,265,205,177,226,189,146,146,146,117,107,128,121,135,110,115,95,89,97,85,82,72,36,56,35,43,37,27,16,15,17,12,6,3,8,8,14,15,21,28,9,9,9,5,6,5,18,8,11,7,2,3,1,5,8,8,3,18,8,2,	168.0	0.646974189551768	606	6.671617	2129	0	6.671617	556	7.2715826	372	32471	1	274612	28.544006	0,343,69,36,12,15,6,11,4,7,2,5,2,3,4,0,1,6,3,0,0,0,1,2,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.3184971568573072	0.9012091155518132	1	0.9012091155518132,
870	4045	23992	335	3710	11.86254596710205	335,311,271,207,170,224,177,152,144,149,117,116,126,111,126,121,133,87,91,94,81,85,55,57,64,35,37,31,16,21,33,8,6,11,5,4,3,11,17,18,29,16,8,5,9,8,6,8,12,15,13,0,1,4,5,3,8,3,23,8,0,1,	169.0	0.6456566812517924	600	6.741667	1983	0	6.741667	550	7.3545456	374	32471	1	275030	28.678034	0,336,69,38,14,13,9,7,3,7,3,5,4,2,3,0,0,4,2,0,0,0,2,4,1,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.4043179274440788	0.8993410918775181	1	0.8993410918775181,
871	4048	24197	340	3708	11.955039978027344	340,312,264,200,184,212,183,140,145,152,132,94,139,119,113,111,131,100,97,87,77,80,61,70,71,32,26,27,15,22,22,24,11,5,8,5,6,11,14,13,16,13,18,12,13,5,7,6,12,13,14,3,5,6,3,5,2,5,25,2,8,	173.0	0.6485499473745672	615	6.5821137	1640	3	6.5821137	553	7.320072	375	32471	1	275325	28.655132	0,340,68,39,13,16,5,8,3,7,3,3,3,4,3,1,0,4,2,0,0,0,1,2,2,1,0,1,0,0,0,0,3,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.5810990102219671	0.8990113838908512	1	0.8990113838908512,
872	4052	24293	346	3706	11.990621566772461	346,308,268,200,187,214,153,158,148,142,137,96,142,111,127,128,123,95,89,88,60,88,82,56,66,37,27,16,28,24,17,16,10,7,6,8,5,11,10,21,22,10,10,7,12,20,9,5,10,3,19,4,9,2,1,5,8,4,15,20,1,0,1,	169.0	0.6503581194875526	620	6.535484	1626	3	6.535484	557	7.274686	369	32471	1	275688	28.47487	0,346,67,35,13,17,9,7,5,5,2,3,2,5,2,2,0,5,1,1,0,0,2,0,1,2,0,0,1,0,0,0,2,1,0,0,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.5840345610255333	0.8990199733152866	1	0.8990199733152866,
873	4053	24381	349	3704	12.031087875366211	349,297,274,209,178,212,157,147,161,129,124,108,154,112,118,139,127,92,86,78,68,85,81,57,66,34,33,32,20,18,19,9,14,3,7,9,8,12,13,20,11,12,17,9,5,12,16,2,10,7,19,13,5,1,0,0,3,13,25,5,5,2,2,	166.0	0.6513027861820969	617	6.5688815	1749	3	6.5688815	559	7.2504473	369	32471	1	275830	28.336716	0,351,65,34,12,18,9,5,8,5,2,1,3,5,2,1,0,6,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.4839625291362327	0.9025466826202192	1	0.9025466826202192,
874	4054	24485	344	3710	12.079427719116211	344,292,275,223,178,199,168,142,154,137,125,111,159,99,127,139,100,110,89,71,71,86,74,69,58,30,31,41,25,20,14,20,4,9,7,9,12,11,9,16,4,14,11,11,9,11,17,9,5,11,27,6,1,4,1,0,2,24,9,6,1,6,5,2,	162.0	0.6541610100702367	608	6.667763	1871	3	6.667763	552	7.344203	370	32471	1	276406	28.418144	0,344,62,34,13,18,10,3,9,5,1,3,4,3,3,2,3,4,1,1,0,0,2,1,0,1,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.42440869787752245	0.9040057881766073	1	0.9040057881766073,
875	4058	24561	346	3712	12.10497760772705	346,286,280,199,197,210,165,153,123,157,120,128,154,98,115,136,119,105,89,71,62,84,82,55,62,38,29,34,31,22,15,12,8,12,5,11,13,11,11,16,1,7,16,8,13,9,20,5,11,3,27,10,6,1,3,0,2,7,16,7,8,11,1,2,	162.0	0.6590230366788805	612	6.630719	1874	3	6.630719	555	7.311712	371	32471	1	276769	28.415594	0,349,60,35,12,20,7,4,9,5,0,4,3,5,2,1,4,4,2,0,0,0,3,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.4231224068097771	0.9040577631768882	1	0.9040577631768882,
876	4058	24641	343	3715	12.14440631866455	343,293,277,206,182,206,172,156,129,152,120,132,143,102,123,132,130,96,78,67,79,91,77,45,57,40,32,36,29,20,17,12,5,11,5,13,9,13,14,14,5,7,6,12,14,17,7,15,9,26,5,4,10,5,2,1,4,2,11,4,4,30,	143.0	0.6602026800206151	613	6.619902	1694	7	6.619902	550	7.378182	372	32471	1	276992	28.562695	0,343,61,33,16,18,7,2,10,4,2,4,4,3,2,2,3,5,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.5317550199839687	0.9040467285290837	1	0.9040467285290837,
877	4059	24786	338	3721	12.212860107421875	338,295,283,203,169,226,166,150,130,141,110,148,139,118,122,124,127,94,87,78,76,84,72,60,49,33,34,36,30,18,15,13,8,11,6,8,9,19,12,12,5,3,10,10,10,9,14,22,14,27,3,3,8,9,2,2,2,3,10,5,9,24,2,	136.0	0.6589120624549183	604	6.7201986	1452	7	6.7201986	544	7.461397	371	32471	1	277283	28.72705	0,338,59,34,16,18,7,3,10,3,3,3,2,4,3,3,2,5,2,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.6723748069727191	0.9022574616918186	1	0.9022574616918186,
878	4063	24885	337	3726	12.249568939208984	337,295,285,206,173,230,153,158,113,138,104,156,134,134,123,128,139,93,98,61,78,71,69,61,48,24,43,33,30,18,15,15,19,10,8,4,9,16,13,9,10,4,5,12,9,8,18,13,24,27,4,4,1,6,7,5,1,3,5,4,25,16,1,	150.0	0.6572230733970462	603	6.7379766	1526	7	6.7379766	543	7.4825044	373	32471	1	277741	28.805992	0,337,57,35,19,15,9,3,9,4,3,1,3,4,2,4,3,4,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,2,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,	0.6614395647343626	0.9010187897077202	1	0.9010187897077202,
