	('step', '')	('com_id', '')	('x', 'amin')	('x', 'amax')	('com_size', 'size')	('degree', 'mean')	('degree', 'std')	('degree', 'amin')	('degree', 'amax')	('num_stops', 'sum')	('num_stops', 'mean')	('num_stops', 'amin')	('num_stops', 'amax')	('y', 'amin')	('y', 'amax')	('avg_speed', 'mean')	('avg_speed', 'std')	('avg_speed', 'amin')	('avg_speed', 'amax')	('speed', 'mean')	('speed', 'std')	('speed', 'amin')	('speed', 'amax')	('congested', 'sum')	('range', '')	('num_stops_count', '')
1696	20	371	1326.5	1511.54	3	2.6666666666666665	0.5773502691896257	2	3	2	0.6666666666666666	0	1	3513.5	3736.5	31.483333333333334	20.51432995087418	18.45	55.13	18.38	31.835093843115963	0.0	55.14	0	289.7737075719603	0
1697	20	412	2270.5	2467.15	4	3.5	0.5773502691896257	3	4	4	1.0	1	1	3743.5	4186.5	19.5525	6.36625151351511	15.08	28.99	0.0	0.0	0.0	0.0	0	484.6856945485394	0
1698	20	441	1802.56	2196.5	8	5.5	0.5345224838248488	5	6	3	0.375	0	1	2001.46	2623.11	26.852500000000006	11.464902653626961	13.74	48.58	9.6575	17.040722444443823	0.0	48.84	0	735.9602204603182	0
1699	20	487	2327.62	3351.02	18	8.11111111111111	2.025975114210116	4	11	6	0.3333333333333333	0	1	1728.56	2222.85	34.80277777777778	15.726191643076564	14.68	55.93	28.340000000000003	23.316420116707956	0.0	57.29	0	1136.5166800799714	0
1700	20	508	1123.99	1546.5	8	6.375	1.1877349391654208	4	8	4	0.5	0	1	1323.5	1676.27	34.667500000000004	17.9631811929688	14.29	54.53	30.712500000000002	25.51400665740851	0.0	58.72	0	550.4192701931864	0
1701	20	564	213.5	213.5	2	2.5	0.7071067811865476	2	3	0	0.0	0	0	3214.4	3263.13	51.629999999999995	5.769991334482243	47.55	55.71	51.5	5.586143571373719	47.55	55.45	0	48.73000000000002	0
1702	20	664	3273.45	3526.5	6	5.666666666666667	1.7511900715418263	4	9	2	0.3333333333333333	0	1	2013.33	2515.4	27.570000000000004	15.094640108329838	16.26	48.76	23.406666666666666	20.45394012572313	0.0	51.26	0	562.2353487641988	0
1703	20	702	857.54	1106.5	5	4.2	0.4472135954999579	4	5	2	0.4	0	1	3596.37	3736.5	35.178000000000004	19.755082130935307	13.64	58.37	29.176	27.626815415461838	0.0	58.73	0	285.6877640011907	0
1704	20	843	1316.5	1630.78	5	5.4	1.140175425099138	4	7	1	0.2	0	1	2664.24	2866.5	28.262	12.733696242646916	13.82	43.52	10.626	8.905575781497792	0.0	23.47	0	373.73924867479474	0
1705	20	899	2831.31	3126.38	5	5.0	1.4142135623730951	4	7	1	0.2	0	1	3651.91	3807.63	35.854	16.148185037334695	17.98	51.96	28.574	18.38691192125529	0.0	48.67	0	333.6390614121796	0
1706	20	901	3981.38	4186.5	4	5.25	0.5	5	6	1	0.25	0	1	3513.5	3679.89	41.765	17.33149830030091	16.33	55.26	35.835	24.69312792391167	0.0	55.26	0	264.1208937210381	0
1707	20	908	446.5	695.31	7	6.571428571428571	1.1338934190276817	5	8	2	0.2857142857142857	0	1	3086.5	3376.17	34.95714285714286	11.620939024430141	19.75	51.18	32.37714285714286	24.182991760247333	0.0	58.28	0	381.8574668642739	0
1708	20	933	1705.98	1986.5	4	6.25	2.0615528128088303	4	8	3	0.75	0	1	3014.93	3296.5	19.1875	7.651903357988786	13.92	30.51	1.1375	1.5981317217300957	0.0	3.39	0	397.45834410664986	0
1709	20	935	3513.5	3746.5	6	7.833333333333333	1.3291601358251257	6	9	1	0.16666666666666666	0	1	3746.5	3966.5	41.26	14.256557789312252	17.72	54.21	28.541666666666668	23.397344649909883	0.0	54.21	0	320.45124434147544	0
1710	20	944	213.5	252.73	3	2.0	0.0	2	2	1	0.3333333333333333	0	1	2491.29	2646.5	34.473333333333336	13.13843724852135	23.62	49.08	35.916666666666664	31.470643992987068	0.0	58.66	0	160.09102723138486	0
1711	20	947	883.5	1024.13	3	2.3333333333333335	0.5773502691896257	2	3	0	0.0	0	0	837.17	886.5	38.52	15.235520995358183	20.93	47.57	37.67333333333334	20.30353992123868	18.36	58.84	0	149.031022944889	0
