	step	com_id	timeMeanSpeed_mean	timeMeanSpeed_std	timeMeanSpeed_amin	timeMeanSpeed_amax	com_size	degree_mean	degree_std	degree_amin	degree_amax	num_stops	num_stops_mean	num_stops_amin	num_stops_amax	y_amin	y_amax	x_amin	x_amax	speed_mean	speed_std	speed_amin	speed_amax	congested	range	num_stops_count
95	60	36	18.76		18.76	18.76	1	0.0		0	0	0	0.0	0	0	7546.1	7546.1	15240.63	15240.63	18.3		18.3	18.3	0	0.0	0.0
96	61	1	17.51484848484849	2.1524246810459235	13.2	19.21	33	16.242424242424242	3.2310050973952267	10	22	0	0.0	0	0	7535.49	8094.92	15442.21	16201.75	16.907878787878783	2.5466690960642464	12.32	19.33	0	943.3254668988862	943.3254668988862
97	61	37	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
98	61	38	18.76		18.76	18.76	1	0.0		0	0	0	0.0	0	0	7539.96	7539.96	15223.3	15223.3	18.41		18.41	18.41	0	0.0	0.0
99	62	1	17.463529411764707	2.1838024696344274	13.2	19.12	34	16.294117647058822	3.2893714216208716	9	22	0	0.0	0	0	7533.64	8126.57	15435.2	16234.53	17.018529411764707	2.440702994050951	12.7	19.41	0	995.2358684251684	995.2358684251684
100	62	39	18.72		18.72	18.72	1	0.0		0	0	0	0.0	0	0	7534.4	7534.4	15205.86	15205.86	18.31		18.31	18.31	0	0.0	0.0
101	62	40	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
102	63	1	17.428857142857144	2.2258689928001663	13.11	19.16	35	16.114285714285714	3.692372332982977	8	22	0	0.0	0	0	7531.9	8124.09	15428.47	16236.7	17.138571428571428	2.4986645172467497	12.61	19.37	0	1001.9604428319527	1001.9604428319527
103	63	41	18.7		18.7	18.7	1	0.0		0	0	0	0.0	0	0	7528.83	7528.83	15188.42	15188.42	18.32		18.32	18.32	0	0.0	0.0
104	64	1	17.36342857142857	2.271264150277564	13.1	19.1	35	16.514285714285716	3.415978273207429	10	23	0	0.0	0	0	7531.45	8107.52	15421.54	16216.5	17.227999999999994	2.5208819651766947	12.92	19.4	0	981.742352402095	981.742352402095
105	64	42	18.72		18.72	18.72	1	0.0		0	0	0	0.0	0	0	7523.07	7523.07	15170.36	15170.36	18.97		18.97	18.97	0	0.0	0.0
106	64	43	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
107	65	1	17.339444444444446	2.30212317461753	13.1	19.43	36	16.52777777777778	3.533400718135524	9	23	0	0.0	0	0	7532.54	8126.16	15415.0	16234.02	17.081944444444442	2.615002670792892	12.75	19.42	0	1011.5228444281428	1011.5228444281428
108	65	44	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
109	65	45	18.62		18.62	18.62	1	0.0		0	0	0	0.0	0	0	7517.51	7517.51	15152.95	15152.95	18.29		18.29	18.29	0	0.0	0.0
110	66	1	17.318648648648644	2.319951103606125	13.1	19.18	37	16.324324324324323	3.7716342910236174	9	23	0	0.0	0	0	7533.56	8124.32	15409.55	16236.99	17.131891891891893	2.5747015337681205	12.69	19.38	0	1016.6879222258913	1016.6879222258913
111	66	46	18.57		18.57	18.57	1	0.0		0	0	0	0.0	0	0	7511.99	7511.99	15135.64	15135.64	18.18		18.18	18.18	0	0.0	0.0
112	67	1	17.272432432432428	2.3625979173187948	13.11	19.11	37	16.054054054054053	3.915396573826249	7	23	0	0.0	0	0	7532.4	8107.89	15397.4	16216.93	17.26432432432432	2.461404906575558	12.82	19.34	0	1001.4080891424844	1001.4080891424844
113	67	47	18.46		18.46	18.46	1	0.0		0	0	0	0.0	0	0	7506.44	7506.44	15118.25	15118.25	18.26		18.26	18.26	0	0.0	0.0
114	68	1	17.25702702702703	2.3878161394705155	13.17	19.12	37	16.216216216216218	3.794258346027112	7	22	0	0.0	0	0	7531.17	8095.37	15388.88	16202.27	17.4172972972973	2.4471396552898925	13.02	19.4	0	989.9115779199685	989.9115779199685
115	68	48	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
116	68	49	18.28		18.28	18.28	1	0.0		0	0	0	0.0	0	0	7501.84	7501.84	15101.74	15101.74	17.16		17.16	17.16	0	0.0	0.0
117	69	1	17.2821052631579	2.378763201119078	13.14	19.02	38	16.13157894736842	3.9054435511778554	7	22	0	0.0	0	0	7532.22	8126.67	15381.72	16234.65	17.224473684210526	2.5055513471774793	12.92	19.43	0	1039.6443562103343	1039.6443562103343
118	69	50	17.72		17.72	17.72	1	0.0		0	0	0	0.0	0	0	7498.58	7498.58	15089.2	15089.2	12.97		12.97	12.97	0	0.0	0.0
119	69	51	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
120	70	1	17.29025641025641	2.3783900870563146	13.1	19.04	39	16.05128205128205	4.12277830408929	7	23	0	0.0	0	0	7533.33	8124.4	15374.73	16237.08	17.0948717948718	2.5604377419689777	11.85	19.27	0	1045.4717917763253	1045.4717917763253
121	70	52	16.86		16.86	16.86	1	0.0		0	0	0	0.0	0	0	7496.12	7496.12	15079.74	15079.74	9.78		9.78	9.78	0	0.0	0.0
122	71	1	17.411578947368415	2.3207553829848417	13.17	19.04	38	15.921052631578947	4.301989350932128	7	23	0	0.0	0	0	7534.7	8107.69	15367.8	16216.7	17.439999999999998	2.4889919809194065	12.63	19.4	0	1024.1819907125891	1024.1819907125891
